"model","date","site_id","observed","forecast"
"Gaussian GNAR baseline",2024-11-03,"WFEN",12.2680833333333,7.58283316650458
"Gaussian GNAR baseline",2024-11-03,"OSY",9.21591666666667,7.06056159641515
"Gaussian GNAR baseline",2024-11-03,"ACTH",0.996458333333333,6.53010534486544
"Gaussian GNAR baseline",2024-11-03,"COPP",13.8797916666667,11.1085402466155
"Gaussian GNAR baseline",2024-11-04,"EB",15.368625,9.07639677392909
"Gaussian GNAR baseline",2024-11-04,"IMGM",16.4201666666667,8.74231322766684
"Gaussian GNAR baseline",2024-11-04,"PRES",22.6365833333333,11.0026209522108
"Gaussian GNAR baseline",2024-11-04,"BIRR",21.716875,10.0634608092791
"Gaussian GNAR baseline",2024-11-04,"BLC2",22.3831666666667,11.7992643703283
"Gaussian GNAR baseline",2024-11-04,"BOTR",23.4897083333333,12.5536169085398
"Gaussian GNAR baseline",2024-11-04,"GHSR",7.81945833333333,6.56541891470044
"Gaussian GNAR baseline",2024-11-04,"LEAM",21.0319166666667,9.27364051153468
"Gaussian GNAR baseline",2024-11-04,"NPT3",15.4334583333333,11.1589509089418
"Gaussian GNAR baseline",2024-11-04,"REA1",18.7372916666667,11.5756071059082
"Gaussian GNAR baseline",2024-11-04,"SOUT",14.4605833333333,10.612525099301
"Gaussian GNAR baseline",2024-11-04,"WREX",23.8837916666667,12.3385201600346
"Gaussian GNAR baseline",2024-11-04,"LEAR",20.2782083333333,9.25077483014867
"Gaussian GNAR baseline",2024-11-04,"PLYM",15.907125,10.0999366576221
"Gaussian GNAR baseline",2024-11-04,"SHDG",24.2915416666667,10.6815604278146
"Gaussian GNAR baseline",2024-11-04,"SHE",20.8353333333333,9.50210961400229
"Gaussian GNAR baseline",2024-11-04,"BEL2",12.3467916666667,9.47417847388016
"Gaussian GNAR baseline",2024-11-04,"GLKP",7.876375,6.49027824698169
"Gaussian GNAR baseline",2024-11-04,"LECU",17.3330416666667,9.21627207313315
"Gaussian GNAR baseline",2024-11-04,"SUN2",14.9824166666667,10.1843680410778
"Gaussian GNAR baseline",2024-11-04,"TRAN",22.6367083333333,11.6344196121133
"Gaussian GNAR baseline",2024-11-04,"STOK",23.3069166666667,10.6205135828406
"Gaussian GNAR baseline",2024-11-04,"BEX",18.620375,11.3811126481012
"Gaussian GNAR baseline",2024-11-04,"SEND",17.3546666666667,10.8732639412576
"Gaussian GNAR baseline",2024-11-04,"HUL2",19.0989166666667,8.87454546428947
"Gaussian GNAR baseline",2024-11-04,"PEMB",11.951625,9.28475081011423
"Gaussian GNAR baseline",2024-11-04,"WFEN",19.000625,10.3607669033267
"Gaussian GNAR baseline",2024-11-04,"OSY",14.5214583333333,9.07726724137206
"Gaussian GNAR baseline",2024-11-04,"ACTH",8.0975,5.68508017947414
"Gaussian GNAR baseline",2024-11-04,"COPP",22.8349166666667,11.2453573379091
"Gaussian GNAR baseline",2024-11-05,"EB",26.1292916666667,14.5529708936571
"Gaussian GNAR baseline",2024-11-05,"IMGM",27.3389583333333,14.9664858099308
"Gaussian GNAR baseline",2024-11-05,"PRES",25.3795,17.6498029923908
"Gaussian GNAR baseline",2024-11-05,"BIRR",21.177375,17.2161876193696
"Gaussian GNAR baseline",2024-11-05,"BLC2",31.7719166666667,17.5932176622793
"Gaussian GNAR baseline",2024-11-05,"BOTR",30.0670416666667,18.0825405380132
"Gaussian GNAR baseline",2024-11-05,"GHSR",24.6916666666667,11.3053927913208
"Gaussian GNAR baseline",2024-11-05,"LEAM",20.58775,16.8941111652979
"Gaussian GNAR baseline",2024-11-05,"NPT3",26.6136666666667,14.6973768245334
"Gaussian GNAR baseline",2024-11-05,"REA1",28.5968333333333,16.0825555131285
"Gaussian GNAR baseline",2024-11-05,"SOUT",24.38,14.2665062988912
"Gaussian GNAR baseline",2024-11-05,"WREX",25.5524166666667,18.2424019333479
"Gaussian GNAR baseline",2024-11-05,"LEAR",19.5647916666667,16.583329035246
"Gaussian GNAR baseline",2024-11-05,"PLYM",19.502875,14.8290161545007
"Gaussian GNAR baseline",2024-11-05,"SHDG",27.338875,18.3081943710435
"Gaussian GNAR baseline",2024-11-05,"SHE",27.1010833333333,16.8235382472438
"Gaussian GNAR baseline",2024-11-05,"BEL2",19.4645416666667,13.3321099960182
"Gaussian GNAR baseline",2024-11-05,"GLKP",26.883875,11.3252594903633
"Gaussian GNAR baseline",2024-11-05,"LECU",26.27075,15.371511366036
"Gaussian GNAR baseline",2024-11-05,"SUN2",31.4890416666667,14.4651158846129
"Gaussian GNAR baseline",2024-11-05,"TRAN",25.372625,17.6802620440571
"Gaussian GNAR baseline",2024-11-05,"STOK",25.5396666666667,17.9040390509988
"Gaussian GNAR baseline",2024-11-05,"BEX",33.337375,16.0264908571803
"Gaussian GNAR baseline",2024-11-05,"SEND",27.4057916666667,15.4798205346491
"Gaussian GNAR baseline",2024-11-05,"HUL2",36.3661666666667,16.0780578947847
"Gaussian GNAR baseline",2024-11-05,"PEMB",14.9715833333333,13.1576522917796
"Gaussian GNAR baseline",2024-11-05,"WFEN",22.9314583333333,16.1257050800649
"Gaussian GNAR baseline",2024-11-05,"OSY",21.8455833333333,14.2093813950633
"Gaussian GNAR baseline",2024-11-05,"ACTH",13.7589166666667,11.3664408183943
"Gaussian GNAR baseline",2024-11-05,"COPP",22.1433333333333,17.7414904604603
"Gaussian GNAR baseline",2024-11-06,"EB",15.4620416666667,21.1331832043363
"Gaussian GNAR baseline",2024-11-06,"IMGM",19.7505,21.656309514444
"Gaussian GNAR baseline",2024-11-06,"PRES",18.7245416666667,21.0038826638962
"Gaussian GNAR baseline",2024-11-06,"BIRR",16.4328333333333,19.2539309865319
"Gaussian GNAR baseline",2024-11-06,"BLC2",22.3664583333333,23.6252913835572
"Gaussian GNAR baseline",2024-11-06,"BOTR",16.83175,22.9517291947789
"Gaussian GNAR baseline",2024-11-06,"GHSR",12.4734583333333,20.3564089396442
"Gaussian GNAR baseline",2024-11-06,"LEAM",11.697125,18.9947007966415
"Gaussian GNAR baseline",2024-11-06,"NPT3",18.6204166666667,21.3338847975491
"Gaussian GNAR baseline",2024-11-06,"REA1",11.026,22.2304055136261
"Gaussian GNAR baseline",2024-11-06,"SOUT",10.8737083333333,20.3917726968815
"Gaussian GNAR baseline",2024-11-06,"WREX",15.89825,21.1056622548038
"Gaussian GNAR baseline",2024-11-06,"LEAR",11.0064166666667,18.5556536293254
"Gaussian GNAR baseline",2024-11-06,"PLYM",12.1639583333333,18.4226047267447
"Gaussian GNAR baseline",2024-11-06,"SHDG",18.468,21.8500353055505
"Gaussian GNAR baseline",2024-11-06,"SHE",21.575375,21.6672121394023
"Gaussian GNAR baseline",2024-11-06,"BEL2",9.07629166666667,18.319207160004
"Gaussian GNAR baseline",2024-11-06,"GLKP",12.780125,21.2589322776421
"Gaussian GNAR baseline",2024-11-06,"LECU",11.9153333333333,21.2396862748048
"Gaussian GNAR baseline",2024-11-06,"SUN2",23.6547916666667,23.3268384284923
"Gaussian GNAR baseline",2024-11-06,"TRAN",16.5941666666667,21.0010597249068
"Gaussian GNAR baseline",2024-11-06,"STOK",24.0715,21.0862210508863
"Gaussian GNAR baseline",2024-11-06,"BEX",28.7540416666667,24.1761597249137
"Gaussian GNAR baseline",2024-11-06,"SEND",16.2912916666667,21.7067852627316
"Gaussian GNAR baseline",2024-11-06,"HUL2",30.1299166666667,25.4329450158811
"Gaussian GNAR baseline",2024-11-06,"PEMB",14.1108333333333,16.4626184467292
"Gaussian GNAR baseline",2024-11-06,"WFEN",15.4825833333333,19.9080963702963
"Gaussian GNAR baseline",2024-11-06,"OSY",20.96025,19.35148180736
"Gaussian GNAR baseline",2024-11-06,"ACTH",5.44516666666667,15.8692711874993
"Gaussian GNAR baseline",2024-11-06,"COPP",19.3779583333333,19.6785162620852
"Gaussian GNAR baseline",2024-11-07,"EB",13.7314583333333,11.6584116554318
"Gaussian GNAR baseline",2024-11-07,"IMGM",14.9430833333333,13.4509887932632
"Gaussian GNAR baseline",2024-11-07,"PRES",9.63445833333333,12.9810279769946
"Gaussian GNAR baseline",2024-11-07,"BIRR",14.774,11.9355669387669
"Gaussian GNAR baseline",2024-11-07,"BLC2",10.5219583333333,14.6354171635438
"Gaussian GNAR baseline",2024-11-07,"BOTR",15.2162916666667,12.3183704648981
"Gaussian GNAR baseline",2024-11-07,"GHSR",5.93854166666667,10.3945456903801
"Gaussian GNAR baseline",2024-11-07,"LEAM",14.6267083333333,9.97440742716324
"Gaussian GNAR baseline",2024-11-07,"NPT3",12.7240833333333,12.9686066575
"Gaussian GNAR baseline",2024-11-07,"REA1",16.0997083333333,9.89568673122281
"Gaussian GNAR baseline",2024-11-07,"SOUT",17.1738333333333,9.72928554853958
"Gaussian GNAR baseline",2024-11-07,"WREX",8.74808333333333,11.8235178575232
"Gaussian GNAR baseline",2024-11-07,"LEAR",14.4320833333333,9.66530610485255
"Gaussian GNAR baseline",2024-11-07,"PLYM",17.6425416666667,10.1395974288922
"Gaussian GNAR baseline",2024-11-07,"SHDG",13.1594583333333,12.9238063097483
"Gaussian GNAR baseline",2024-11-07,"SHE",12.26125,14.1952607148309
"Gaussian GNAR baseline",2024-11-07,"BEL2",9.940125,8.86944723694511
"Gaussian GNAR baseline",2024-11-07,"GLKP",5.52966666666667,10.5745660506436
"Gaussian GNAR baseline",2024-11-07,"LECU",13.502375,10.2039949464182
"Gaussian GNAR baseline",2024-11-07,"SUN2",15.98575,15.1580322383224
"Gaussian GNAR baseline",2024-11-07,"TRAN",10.407,12.1051534700106
"Gaussian GNAR baseline",2024-11-07,"STOK",12.9500833333333,15.1828745462538
"Gaussian GNAR baseline",2024-11-07,"BEX",20.3864285714286,17.2996121376314
"Gaussian GNAR baseline",2024-11-07,"SEND",23.6685833333333,12.0307026074482
"Gaussian GNAR baseline",2024-11-07,"HUL2",15.3213333333333,17.9397310781982
"Gaussian GNAR baseline",2024-11-07,"PEMB",15.5425,10.8283324823915
"Gaussian GNAR baseline",2024-11-07,"WFEN",21.7415,11.5881382824839
"Gaussian GNAR baseline",2024-11-07,"OSY",21.2687916666667,13.8130411205544
"Gaussian GNAR baseline",2024-11-07,"ACTH",4.61579166666667,7.23639995258075
"Gaussian GNAR baseline",2024-11-07,"COPP",12.4872083333333,13.1699586139323
"Gaussian GNAR baseline",2024-11-08,"EB",15.2437083333333,11.047430823784
"Gaussian GNAR baseline",2024-11-08,"IMGM",19.3504583333333,11.6510413531392
"Gaussian GNAR baseline",2024-11-08,"PRES",23.6959583333333,9.44363982543719
"Gaussian GNAR baseline",2024-11-08,"BIRR",24.8979166666667,11.4998715306157
"Gaussian GNAR baseline",2024-11-08,"BLC2",23.3638333333333,9.89810141941334
