"date","site_id","observed","forecast_mean","lower_95","upper_95"
2024-11-13,"BEX",9.88995833333333,7.30681838375427,0.913735774086093,13.9403420154273
2024-11-13,"SEND",9.49295833333333,6.91553479446183,0.243663934513136,13.332673179061
2024-11-13,"HUL2",15.5100833333333,9.06668670046529,2.56330279360041,15.4337529800332
2024-11-13,"PEMB",6.918375,7.04480239575797,0.531201589870283,13.706646687747
2024-11-13,"WFEN",9.9175,7.0846490718953,0.238278930313302,13.6284386836915
2024-11-13,"OSY",8.10145833333333,6.67043870351176,0.583088182139511,13.3251800944485
2024-11-13,"ACTH",1.68433333333333,5.82990241454351,-0.542210815411112,12.5006884396206
2024-11-13,"COPP",15.4412916666667,10.0852501883325,3.60972709774963,16.5742115961218
2024-11-14,"EB",14.483125,8.99327776361901,2.59835959303033,15.5551737781461
2024-11-14,"IMGM",9.44191666666667,10.3062227209079,3.62476240150164,16.7785154825978
2024-11-14,"PRES",7.91966666666667,12.1075695318556,5.67579850814127,18.6783446806494
2024-11-14,"BIRR",12.705375,11.8041788879974,5.04406823833761,18.6827495349339
2024-11-14,"BLC2",11.0495,9.91538475642645,3.43552665254711,16.2010753588591
2024-11-14,"BOTR",9.90179166666667,10.0684547733951,3.48296086663288,16.7377863504236
2024-11-14,"GHSR",5.29983333333333,6.74184065874494,0.140996101917523,13.0504116522881
2024-11-14,"LEAM",9.218875,11.3890126915269,4.99683962524267,18.0417412252223
2024-11-14,"NPT3",10.188875,10.1043410503829,3.9082376906778,16.6900390033296
2024-11-14,"REA1",10.959125,9.16166816055836,2.63963383690363,15.9334333171362
2024-11-14,"SOUT",12.9256666666667,8.46742293913613,1.87913020146395,14.9780205566514
2024-11-14,"WREX",10.0560416666667,8.56047616257318,1.91379279131143,15.1738639684752
2024-11-14,"LEAR",8.18491666666667,10.8367955740059,4.16615348299756,17.3315429161115
2024-11-14,"PLYM",8.12504166666667,9.66459705006288,3.06980471763324,16.3133062344257
2024-11-14,"SHDG",10.56025,8.53526696874374,2.14492328033601,14.9044107912277
2024-11-14,"SHE",10.5503333333333,9.72086300523095,3.10447653404482,16.251023616349
2024-11-14,"BEL2",4.354375,9.06381973993901,2.54230557677485,15.7199589517488
